Latitude,Longitude,Country,City,AvgDropsPerMonth,PercentAffected
49.586,-80.298,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.761,-85.279,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.49,-80.338,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.511,-80.29,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.02,-79.723,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.863,-82.243,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.294,-83.562,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.402,-80.468,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.18,-81.621,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.354,-80.475,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.539,-80.28,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.798,-82.324,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.895,-82.233,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.706,-80.252,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.796,-82.325,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.322,-83.546,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.46,-80.459,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.576,-80.286,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.02,-79.735,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.966,-79.984,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.361,-80.475,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.811,-82.26,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.501,-80.298,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.634,-80.269,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.461,-80.452,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50,-79.886,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.97,-79.947,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.841,-82.251,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.92,-82.226,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.175,-80.643,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.079,-81.571,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.283,-83.578,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.249,-83.614,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.952,-81.447,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.026,-79.804,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.648,-81.518,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.663,-81.516,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.78,-81.525,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.291,-80.548,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.967,-81.438,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.741,-81.515,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.043,-81.477,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.431,-80.469,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.054,-80.668,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.777,-82.331,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.708,-80.25,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.61,-80.287,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.233,-83.63,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.837,-80.203,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.46,-80.44,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.985,-79.913,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.34,-83.543,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.966,-79.97,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.746,-81.515,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.718,-80.249,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.916,-80.12,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.916,-80.105,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.066,-81.492,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.778,-82.332,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.547,-80.274,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.953,-81.47,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.063,-81.507,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.968,-82.209,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
48.357,-79.842,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.064,-81.554,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.666,-80.272,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
48.364,-79.841,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.732,-81.517,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.412,-80.467,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.774,-82.33,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.586,-80.298,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.382,-83.54,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.827,-81.574,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.772,-80.231,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.291,-80.555,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.624,-80.285,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.488,-80.32,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.803,-80.227,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.626,-80.276,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.658,-81.515,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.358,-83.53,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.843,-80.193,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.461,-80.455,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.461,-80.44,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.053,-81.476,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.584,-80.295,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.004,-82.183,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.006,-79.862,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.624,-80.285,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.062,-81.554,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.693,-81.501,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.786,-82.339,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.471,-80.4,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.751,-81.514,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.488,-80.316,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.8,-80.227,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.968,-82.21,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
48.366,-79.84,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.49,-80.348,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.762,-82.324,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.292,-80.533,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.371,-83.534,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.145,-81.608,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.995,-82.157,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.338,-80.5,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.007,-79.86,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.333,-80.503,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.976,-81.436,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.595,-81.512,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.172,-81.618,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.916,-80.114,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.342,-83.542,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.679,-80.269,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.628,-80.271,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.001,-82.181,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.844,-80.193,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.414,-83.539,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.419,-83.541,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.503,-80.296,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.403,-83.536,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.646,-81.521,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.639,-82.301,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.82,-81.555,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.567,-80.282,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.476,-80.383,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.894,-82.234,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.657,-80.272,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.983,-82.204,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.468,-80.414,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.926,-81.488,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.939,-82.219,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.497,-80.302,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.015,-79.702,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.677,-80.269,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.368,-80.474,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.94,-80.05,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.719,-80.249,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.458,-80.426,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.491,-80.342,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.759,-80.238,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.049,-81.476,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.067,-81.556,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.966,-79.98,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.941,-80.032,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.919,-80.078,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.496,-80.307,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.102,-81.592,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.965,-79.989,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.756,-80.239,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.723,-82.321,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.999,-79.879,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
48.317,-79.834,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.535,-80.283,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.405,-83.536,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.291,-80.557,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.911,-81.515,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.183,-81.624,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.571,-80.284,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.92,-81.488,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.339,-80.497,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.558,-80.284,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.53,-80.287,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.948,-80.013,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.923,-82.225,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.185,-81.641,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.788,-82.34,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.471,-80.403,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.402,-83.536,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.912,-81.513,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.885,-81.54,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.641,-82.301,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.394,-80.473,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.916,-80.099,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.975,-82.207,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.06,-81.511,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.999,-82.161,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.458,-80.432,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.967,-79.96,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.464,-80.418,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.221,-83.64,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.34,-80.494,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.112,-81.594,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.225,-83.638,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.825,-80.224,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.652,-81.513,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.834,-82.253,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.001,-79.694,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.49,-80.334,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.473,-80.393,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.318,-80.509,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.834,-81.585,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.063,-81.506,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.929,-80.073,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.293,-80.53,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.824,-82.256,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.373,-83.536,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.186,-81.643,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.111,-81.594,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.039,-82.163,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.916,-80.091,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.222,-83.639,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.965,-79.992,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.487,-80.357,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.012,-79.836,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.714,-82.312,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.642,-81.524,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.065,-81.498,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.781,-82.334,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.965,-79.987,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.939,-80.063,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.831,-81.581,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.325,-80.503,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.59,-80.297,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.459,-80.436,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.239,-83.628,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.799,-82.32,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.5,-80.299,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.291,-80.554,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.181,-81.639,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.279,-83.597,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.103,-81.593,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.447,-83.545,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.982,-79.918,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.989,-82.201,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.999,-79.882,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.728,-80.249,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.028,-79.814,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.019,-79.709,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.025,-79.75,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.64,-80.268,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.967,-79.967,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.798,-82.274,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.961,-79.999,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.784,-80.227,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
50.002,-82.174,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.988,-79.908,Canada,"Cochrane, Unorganized, North Part",0.01,0.01
49.771,-84.726,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.758,-85.066,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.761,-84.884,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.767,-84.796,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.525,-83.633,Canada,"Cochrane, Unorganized, North Part",0.008,0.01
49.757,-85.025,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.774,-84.615,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.763,-84.864,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.761,-84.484,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.478,-81.493,Canada,"Cochrane, Unorganized, North Part",0.008,0.01
49.769,-84.76,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.76,-84.91,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.757,-85.032,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.508,-83.602,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
48.524,-79.589,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.774,-84.612,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.761,-85.135,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.745,-84.358,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.757,-84.951,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.987,-86.515,Canada,"Cochrane, Unorganized, North Part",0.008,0.01
49.763,-84.858,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
50.047,-86.548,Canada,"Cochrane, Unorganized, North Part",0.008,0.01
49.06,-80.723,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.763,-84.86,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.762,-84.88,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
48.54,-80.117,Canada,"Cochrane, Unorganized, North Part",0.008,0.005
49.76,-84.464,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.062,-80.594,Canada,"Cochrane, Unorganized, North Part",0.007,0.009
49.577,-82.321,Canada,"Cochrane, Unorganized, North Part",0.007,0.009
49.387,-81.517,Canada,"Cochrane, Unorganized, North Part",0.007,0.007
49.744,-84.341,Canada,"Cochrane, Unorganized, North Part",0.007,0.008
49.745,-84.357,Canada,"Cochrane, Unorganized, North Part",0.007,0.008
49.774,-84.614,Canada,"Cochrane, Unorganized, North Part",0.007,0.007
49.744,-84.347,Canada,"Cochrane, Unorganized, North Part",0.007,0.008
48.541,-80.117,Canada,"Cochrane, Unorganized, North Part",0.007,0.007
49.059,-80.738,Canada,"Cochrane, Unorganized, North Part",0.007,0.007
49.37,-81.516,Canada,"Cochrane, Unorganized, North Part",0.005,0.008
49.059,-80.855,Canada,"Cochrane, Unorganized, North Part",0.005,0.006
49.749,-84.389,Canada,"Cochrane, Unorganized, North Part",0.005,0.006
49.463,-83.866,Canada,"Cochrane, Unorganized, North Part",0.005,0.007
49.751,-84.399,Canada,"Cochrane, Unorganized, North Part",0.005,0.006
49.402,-81.511,Canada,"Cochrane, Unorganized, North Part",0.005,0.007
49.577,-83.809,Canada,"Cochrane, Unorganized, North Part",0.005,0.007
48.535,-80.195,Canada,"Cochrane, Unorganized, North Part",0.005,0.005
48.525,-79.593,Canada,"Cochrane, Unorganized, North Part",0.005,0.006
49.51,-83.603,Canada,"Cochrane, Unorganized, North Part",0.008,0.01
49.756,-85.022,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.521,-81.503,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.769,-84.766,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.756,-85.007,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.471,-81.502,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.761,-84.481,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.773,-84.648,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.76,-85.128,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
48.523,-79.587,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.773,-84.626,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.759,-84.921,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.772,-84.712,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.76,-85.112,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.765,-84.821,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.767,-84.801,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.756,-85.005,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.755,-84.976,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.76,-85.109,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.759,-85.101,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.055,-80.678,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.996,-86.518,Canada,"Cochrane, Unorganized, North Part",0.008,0.01
49.766,-84.807,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.755,-84.991,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.768,-84.786,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.455,-81.516,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.773,-84.704,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.76,-84.906,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.626,-82.309,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.756,-85.017,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
50.062,-86.546,Canada,"Cochrane, Unorganized, North Part",0.008,0.01
49.758,-85.064,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.773,-84.699,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.762,-84.867,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.765,-84.833,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.078,-80.603,Canada,"Cochrane, Unorganized, North Part",0.008,0.01
49.972,-86.508,Canada,"Cochrane, Unorganized, North Part",0.008,0.01
49.765,-84.823,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.775,-84.584,Canada,"Cochrane, Unorganized, North Part",0.008,0.009
49.763,-84.856,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.767,-84.799,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.759,-85.08,Canada,"Cochrane, Unorganized, North Part",0.008,0.008
49.756,-85.01,Canada,"Cochrane, Unorganized, North Part",0.007,0.008
49.76,-84.469,Canada,"Cochrane, Unorganized, North Part",0.007,0.009
48.521,-79.584,Canada,"Cochrane, Unorganized, North Part",0.007,0.008
49.574,-82.32,Canada,"Cochrane, Unorganized, North Part",0.007,0.008
49.759,-84.45,Canada,"Cochrane, Unorganized, North Part",0.007,0.008
49.745,-84.361,Canada,"Cochrane, Unorganized, North Part",0.007,0.008
49.757,-84.958,Canada,"Cochrane, Unorganized, North Part",0.007,0.008
49.575,-82.32,Canada,"Cochrane, Unorganized, North Part",0.007,0.009
49.388,-81.517,Canada,"Cochrane, Unorganized, North Part",0.005,0.007
49.754,-84.413,Canada,"Cochrane, Unorganized, North Part",0.005,0.006
49.742,-83.999,Canada,"Cochrane, Unorganized, North Part",0.005,0.005
49.059,-80.767,Canada,"Cochrane, Unorganized, North Part",0.005,0.007
49.326,-82.582,Canada,"Cochrane, Unorganized, North Part",0.005,0.009
49.542,-82.325,Canada,"Cochrane, Unorganized, North Part",0.005,0.006
49.536,-82.329,Canada,"Cochrane, Unorganized, North Part",0.005,0.007
49.755,-84.417,Canada,"Cochrane, Unorganized, North Part",0.005,0.007
49.51,-83.603,Canada,"Cochrane, Unorganized, North Part",0.009,0.01
49.756,-84.974,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.766,-84.812,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.762,-85.16,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.76,-85.115,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.077,-80.603,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.773,-84.657,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.44,-81.516,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
48.52,-79.576,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.756,-85.001,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.774,-84.591,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.76,-84.902,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.476,-81.494,Canada,"Cochrane, Unorganized, North Part",0.009,0.01
49.149,-80.639,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.767,-84.789,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.059,-80.706,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.774,-84.614,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.773,-84.665,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.452,-81.516,Canada,"Cochrane, Unorganized, North Part",0.009,0.01
49.48,-81.493,Canada,"Cochrane, Unorganized, North Part",0.009,0.01
49.758,-84.929,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.775,-84.583,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.756,-85.02,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.756,-84.961,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.771,-84.731,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
49.766,-84.814,Canada,"Cochrane, Unorganized, North Part",0.009,0.009
49.755,-84.992,Canada,"Cochrane, Unorganized, North Part",0.009,0.008
50.057,-86.542,Canada,"Cochrane, Unorganized, North Part",0.009,0.01
